battery_power,talk_time,clock_speed,dual_sim,int_memory,nr_cores,ram,mobile_dep,mobile_wei,screen_height,screen_width,px_height,px_width,touch_screen,three_g,four_g,wifi,bluetooth,primary_cam,front_cam,price_range
1608,8,1.8,Yes,28,2,489,0.4,183,15,11,1013,1158,No,No,No,Yes,No,13,7,0
1483,2,2.1,No,54,7,1851,0.2,176,15,13,531,758,Yes,Yes,Yes,No,No,2,1,1
1741,3,1.8,No,14,8,3387,0.7,143,11,3,730,1895,No,Yes,No,No,Yes,0,0,3
1490,7,0.5,Yes,64,8,3600,0.3,150,17,9,1417,1464,Yes,Yes,Yes,Yes,Yes,8,4,3
1336,16,0.9,No,17,5,1869,0.2,194,13,1,55,583,Yes,Yes,Yes,Yes,No,9,5,1
1991,9,1.8,No,9,3,1511,0.7,94,17,8,751,1377,No,No,No,No,Yes,12,11,1
1600,4,0.5,No,16,4,2073,0.3,94,9,5,1315,1710,Yes,Yes,Yes,No,No,16,1,2
1723,16,1,No,7,3,1213,0.6,126,5,0,384,1361,Yes,Yes,Yes,Yes,Yes,17,1,1
877,9,1.5,Yes,17,7,2004,0.1,195,11,8,1064,1985,Yes,Yes,Yes,Yes,No,0,0,1
1825,2,1.1,Yes,17,4,3130,0.1,157,12,4,1621,1773,No,Yes,Yes,Yes,No,18,13,3
643,2,0.7,Yes,23,1,2096,0.8,156,13,6,314,1400,No,Yes,Yes,No,Yes,9,3,1
1871,12,2,No,20,7,2144,0.1,81,13,12,88,1682,Yes,Yes,Yes,Yes,Yes,14,7,2
743,4,0.5,Yes,33,2,316,0.3,95,19,10,1587,1659,No,Yes,Yes,No,No,1,0,0
1503,2,0.7,No,43,4,2122,0.2,166,15,1,841,1304,No,Yes,Yes,No,Yes,14,10,2
823,11,0.5,No,39,8,294,0.4,187,13,9,630,888,No,No,No,Yes,Yes,4,0,0
832,20,0.5,No,22,1,1666,0.6,198,15,4,343,1431,Yes,Yes,Yes,Yes,Yes,8,5,1
983,8,1.8,No,53,1,1389,0.9,187,17,8,1001,1176,Yes,Yes,Yes,Yes,No,4,0,1
732,5,1.3,No,32,8,3883,0.4,163,12,2,1661,1836,No,Yes,Yes,Yes,Yes,7,5,3
1995,7,0.5,No,26,1,1322,0.2,129,15,11,649,1104,Yes,No,No,Yes,Yes,15,6,1
1343,11,2.4,Yes,14,8,462,0.9,81,18,7,1063,1205,Yes,Yes,Yes,Yes,No,10,5,0
1851,8,2.9,No,53,6,2678,0.7,112,6,0,174,1175,No,Yes,No,No,No,2,0,2
1623,17,1.2,No,61,7,1510,0.9,120,12,10,1568,1832,Yes,Yes,Yes,No,Yes,12,6,2
1753,15,0.7,No,40,4,1112,0.6,191,8,2,1652,1983,Yes,Yes,No,Yes,No,11,4,1
657,11,1.9,Yes,21,8,783,0.1,110,6,1,705,1905,Yes,Yes,No,No,Yes,8,2,0
1660,9,0.5,No,15,8,2424,0.7,100,12,5,440,569,Yes,Yes,Yes,No,No,8,2,2
1676,4,1.6,No,37,1,2515,0.2,145,14,8,134,1197,No,Yes,No,Yes,No,3,2,2
1489,8,2.4,Yes,32,1,776,0.6,200,7,6,172,812,No,No,No,No,No,16,8,0
1715,13,1,Yes,31,8,625,0.5,83,17,6,638,1615,No,Yes,Yes,No,No,17,4,0
590,6,1.2,Yes,32,6,1817,0.4,141,10,0,227,509,Yes,No,No,No,Yes,1,0,0
1317,11,1.5,No,12,2,425,0.1,154,7,0,431,542,Yes,Yes,No,Yes,No,9,6,0
1147,15,0.8,Yes,28,6,2627,0.7,158,18,3,1085,1134,No,Yes,No,Yes,No,13,11,2
1512,19,0.9,No,46,5,869,0.1,145,18,10,336,670,Yes,Yes,Yes,Yes,No,5,4,0
1308,4,1.9,No,61,3,3355,0.7,106,15,2,59,1215,No,Yes,Yes,Yes,No,7,0,3
1723,3,1.1,Yes,42,8,3587,1,164,10,5,202,1791,No,Yes,No,No,Yes,14,1,3
1939,18,2.8,Yes,55,4,1047,0.6,199,14,10,320,520,Yes,Yes,Yes,No,Yes,10,0,0
1550,15,2.5,No,21,2,2338,0.8,133,16,1,268,832,Yes,No,No,No,Yes,11,6,2
1791,16,0.5,Yes,33,5,594,0.5,110,17,8,371,682,No,Yes,Yes,Yes,Yes,4,1,0
1965,20,0.5,No,29,5,2973,0.5,149,11,1,584,676,Yes,Yes,Yes,Yes,Yes,13,4,3
1394,20,0.9,Yes,62,5,473,0.3,175,11,1,1010,1565,Yes,Yes,Yes,No,Yes,13,10,0
680,4,2.4,No,34,2,3845,0.4,157,15,1,686,1418,Yes,Yes,Yes,Yes,Yes,17,13,3
1217,9,0.5,No,17,4,1711,0.5,182,7,3,628,632,No,Yes,No,Yes,Yes,13,3,1
748,13,1.4,No,25,7,1974,1,110,17,5,88,709,Yes,No,No,Yes,No,14,0,1
1708,16,2.4,Yes,49,1,3388,0.1,109,6,4,233,517,Yes,Yes,Yes,Yes,Yes,19,18,3
1989,12,2.5,Yes,41,3,1665,0.8,94,17,9,1100,1497,Yes,Yes,Yes,Yes,No,13,0,2
1831,13,1.4,Yes,43,5,3834,0.9,150,17,7,611,1381,Yes,Yes,No,Yes,No,5,2,3
664,6,1.1,Yes,51,7,3629,0.1,110,19,15,701,1478,Yes,Yes,Yes,Yes,Yes,4,1,3
730,15,0.5,Yes,27,5,3623,0.1,112,9,4,62,846,Yes,Yes,Yes,No,Yes,10,3,2
1008,6,2.5,No,36,1,1083,1,109,6,4,825,1972,No,No,No,No,No,14,3,1
1142,6,1.1,No,6,4,1273,0.5,198,19,0,739,1766,No,Yes,Yes,No,Yes,0,0,1
842,14,1.8,Yes,57,3,1903,1,124,8,4,348,730,Yes,No,No,No,Yes,10,4,1
834,20,0.5,No,27,1,1591,0.2,123,11,9,1421,1463,Yes,Yes,Yes,No,No,16,2,1
1519,10,2.9,No,30,7,2440,0.7,112,9,5,1122,1702,Yes,Yes,No,Yes,No,8,2,2
1948,3,2.8,Yes,18,2,816,0.2,135,16,2,477,571,No,Yes,Yes,No,No,14,5,0
1089,10,0.9,Yes,2,5,2765,0.7,145,13,12,636,1259,No,Yes,Yes,Yes,Yes,15,12,2
1811,13,2.9,No,33,8,2610,0.2,132,8,3,1099,1553,Yes,Yes,No,No,No,2,0,3
1150,16,0.5,Yes,27,1,1610,1,134,11,0,234,1947,No,Yes,Yes,No,Yes,17,4,1
916,14,2.6,No,36,4,1470,0.3,195,13,0,188,992,Yes,No,No,No,Yes,12,0,0
895,4,0.5,Yes,16,8,3122,0.3,164,7,0,126,1575,No,No,No,Yes,No,14,6,2
1054,12,1.8,Yes,40,7,2296,0.8,196,16,12,27,774,No,Yes,Yes,Yes,Yes,10,3,1
702,19,2.6,Yes,9,3,2955,0.7,141,10,4,504,1570,No,Yes,Yes,No,No,3,2,2
1230,9,2.2,Yes,26,5,988,0.8,123,11,5,416,676,Yes,No,No,Yes,Yes,7,6,0
1369,18,1.8,Yes,34,1,3856,0.5,162,18,4,553,727,Yes,No,No,Yes,Yes,7,6,3
1189,11,1.9,No,7,2,841,0.5,164,13,10,79,615,Yes,No,No,No,Yes,20,5,0
1290,8,1.4,Yes,35,4,879,0.3,110,16,2,405,742,No,Yes,Yes,No,Yes,20,19,0
935,9,0.5,Yes,58,5,2473,0.1,155,10,4,639,1087,No,Yes,Yes,Yes,Yes,12,3,2
1702,4,2.3,No,52,2,2501,0.5,145,16,12,1397,1491,No,Yes,Yes,No,Yes,15,12,3
1312,13,1.3,No,10,2,3941,0.6,163,6,2,95,893,Yes,Yes,Yes,Yes,No,9,5,3
1731,4,1.4,Yes,4,6,3892,0.5,163,5,1,809,1988,Yes,Yes,Yes,Yes,Yes,18,4,3
1082,17,0.8,No,38,8,2337,0.1,198,6,1,986,1191,Yes,No,No,Yes,No,5,0,2
1760,4,1.9,No,50,1,2549,0.8,198,10,8,273,1704,Yes,Yes,Yes,No,No,2,1,2
1327,4,2.8,No,23,7,872,0.5,89,7,5,441,1721,Yes,Yes,No,Yes,No,16,10,0
903,10,1,Yes,50,1,711,0.4,91,9,5,1230,1235,Yes,Yes,Yes,No,No,0,0,0
826,17,0.6,No,62,4,1998,0.7,187,17,4,778,1615,No,No,No,No,No,19,3,1
1510,10,0.6,Yes,32,3,854,0.7,135,8,2,963,1520,No,Yes,No,Yes,No,8,1,1
1251,11,0.5,Yes,29,6,1052,0.7,133,11,9,308,591,No,Yes,Yes,No,No,16,10,0
1972,11,1.6,No,48,8,2872,0.5,92,7,2,290,804,No,Yes,No,Yes,Yes,2,0,3
1263,4,2,No,5,6,1958,0.4,146,9,6,954,1609,Yes,Yes,No,Yes,Yes,3,0,2
1103,16,1,Yes,29,6,1837,0.7,111,8,7,990,1486,Yes,No,No,Yes,No,8,6,1
625,17,2.7,Yes,42,8,2929,0.8,138,10,4,203,1771,No,Yes,No,No,No,3,2,2
695,7,0.5,No,12,2,2855,0.6,196,16,13,1649,1829,Yes,Yes,Yes,Yes,No,19,18,2
1342,11,2.8,No,50,1,2644,0.1,173,7,2,127,620,Yes,No,No,Yes,No,8,1,2
1417,12,0.5,No,45,4,2129,0.9,166,13,9,364,1029,No,Yes,Yes,Yes,Yes,19,10,1
1350,8,0.5,Yes,50,8,2287,0.8,181,15,1,369,544,Yes,Yes,Yes,No,Yes,4,0,1
1144,8,1.5,Yes,21,1,3252,0.4,189,16,0,159,724,No,No,No,No,Yes,11,0,2
1597,15,0.9,No,4,1,2130,0.5,85,8,3,880,1145,Yes,Yes,Yes,No,Yes,19,4,2
1994,18,0.7,No,5,2,1836,0.4,189,12,11,86,1546,No,Yes,No,No,Yes,7,5,2
1809,16,1.7,No,59,3,2324,0.1,174,10,6,639,721,No,Yes,Yes,Yes,Yes,4,3,2
1023,19,2.3,Yes,30,8,2086,0.2,80,10,0,5,1744,Yes,Yes,Yes,Yes,Yes,7,5,1
510,11,1.7,Yes,35,3,2509,0.8,120,17,2,382,1228,Yes,No,No,Yes,No,6,3,1
764,6,1.2,Yes,13,8,3148,1,152,18,7,361,511,Yes,Yes,No,No,Yes,2,1,2
864,13,1.7,No,35,3,1904,0.3,103,12,8,663,1805,Yes,Yes,Yes,Yes,No,7,3,1
965,8,0.5,No,53,8,3227,1,131,12,6,297,653,No,Yes,No,No,Yes,19,15,2
1003,10,2.9,No,16,8,1798,0.6,119,16,7,190,1905,No,Yes,Yes,No,Yes,19,16,1
730,7,1.5,No,9,4,2787,0.7,122,10,8,1371,1677,No,Yes,No,Yes,No,15,9,2
1044,19,1.8,No,12,6,1794,0.7,104,18,7,1230,1263,Yes,Yes,Yes,Yes,No,5,4,1
916,11,0.5,No,47,4,1659,0.2,82,11,10,1147,1393,Yes,Yes,Yes,No,Yes,1,0,1
1225,15,0.7,Yes,2,7,2675,0.6,138,12,11,217,1101,Yes,Yes,Yes,No,No,1,0,2
730,17,1.3,Yes,6,7,2812,0.9,167,10,1,1096,1155,No,No,No,No,Yes,10,6,2
707,7,2.1,Yes,25,3,3838,0.8,131,9,2,495,574,No,Yes,No,Yes,No,17,2,3
615,11,2.5,No,10,6,2769,0.8,131,16,8,1216,1786,No,Yes,No,No,Yes,9,0,2
710,18,0.5,No,32,5,1419,0.8,151,12,11,485,857,Yes,No,No,No,Yes,9,6,0
541,12,2.3,No,51,8,403,0.4,200,11,2,1012,1226,No,No,No,No,Yes,17,4,0
764,12,1,Yes,45,8,1341,0.5,124,19,1,52,539,No,Yes,Yes,No,No,11,9,0
708,16,1.9,No,26,7,1419,0.3,116,10,6,206,620,Yes,Yes,No,Yes,No,1,0,0
761,15,0.5,No,3,7,2248,0.8,196,19,3,1325,1945,Yes,Yes,No,Yes,Yes,15,9,2
731,10,0.5,Yes,28,8,1774,0.5,130,12,8,424,1032,No,Yes,Yes,No,Yes,0,0,1
1303,14,1,Yes,15,3,2574,0.1,138,12,4,229,1604,Yes,Yes,Yes,Yes,No,10,0,2
651,19,0.8,Yes,63,5,2244,0.2,176,14,9,548,858,Yes,Yes,Yes,No,Yes,4,2,1
1766,6,1.3,No,29,8,2316,0.5,194,19,2,439,1306,No,No,No,Yes,Yes,20,1,2
1848,8,1.3,Yes,12,2,3915,0.1,178,9,7,195,533,No,No,No,Yes,No,19,7,3
1481,4,2,Yes,35,3,2635,0.5,105,17,16,249,522,No,Yes,No,Yes,Yes,0,0,2
1828,4,2.1,Yes,17,1,2280,0.9,199,17,14,336,898,No,No,No,No,Yes,1,0,2
667,8,2.6,Yes,8,1,2528,0.8,185,11,8,1015,1947,Yes,No,No,No,No,7,3,2
995,5,1.3,Yes,10,4,609,0.1,104,11,3,258,1889,No,Yes,No,Yes,No,3,1,0
1695,15,0.5,Yes,46,3,446,0.7,200,16,13,1791,1898,Yes,Yes,Yes,Yes,No,9,6,1
1195,12,2.8,No,20,2,504,0.8,110,9,3,1580,1652,Yes,Yes,Yes,No,Yes,14,1,0
1253,8,0.7,No,34,4,3518,0.9,113,7,3,161,647,Yes,Yes,Yes,Yes,No,10,0,3
1948,17,2.8,Yes,16,5,3630,0.1,100,9,7,631,1940,Yes,No,No,No,No,10,8,3
1703,20,1.5,Yes,55,5,2993,0.7,138,5,1,1411,1711,Yes,Yes,Yes,Yes,Yes,19,17,3
1414,14,0.5,No,15,2,1069,0.8,168,18,6,294,1233,No,Yes,Yes,No,No,0,0,0
513,9,0.5,No,44,4,1343,0.1,186,5,1,619,867,Yes,Yes,Yes,No,Yes,12,6,0
626,11,0.7,Yes,23,2,3458,0.5,187,7,5,90,1334,No,Yes,Yes,Yes,No,9,2,2
1722,19,1,No,25,6,2376,0.8,88,5,1,1179,1638,No,No,No,Yes,Yes,19,7,3
1579,10,1.5,No,27,6,1713,0.2,142,16,4,831,1484,Yes,Yes,No,Yes,Yes,18,0,1
1150,11,2.7,No,39,8,999,0.4,151,6,2,397,800,Yes,Yes,No,No,Yes,1,0,0
894,6,0.5,Yes,50,3,3615,0.5,199,13,0,1285,1462,No,Yes,Yes,Yes,No,14,1,3
831,3,2.4,No,55,6,1075,0.5,86,12,11,172,1239,Yes,Yes,No,No,No,12,10,0
1066,11,3,Yes,5,5,1044,0.5,167,8,7,53,1504,No,Yes,Yes,No,No,7,6,0
1663,18,2.5,Yes,27,4,2084,0.3,169,7,1,831,1439,No,Yes,Yes,No,Yes,14,13,2
1549,9,1.8,Yes,62,4,799,0.7,91,7,3,167,990,No,Yes,No,Yes,Yes,4,0,0
1139,8,0.9,Yes,58,2,1850,0.5,161,9,4,742,999,No,Yes,Yes,No,Yes,11,6,1
1630,20,2.8,Yes,32,6,1751,0.9,80,12,10,712,1726,No,Yes,Yes,Yes,Yes,1,0,2
1597,9,2.3,No,34,1,934,0.4,89,16,10,64,1667,Yes,No,No,No,No,14,11,0
1064,6,2.9,Yes,34,6,654,0.2,184,16,13,1175,1569,No,Yes,Yes,No,No,13,1,0
1453,10,1.6,Yes,52,2,2373,0.3,96,10,1,187,1311,Yes,Yes,Yes,Yes,No,18,12,2
840,18,0.6,No,63,7,3486,0.8,137,12,8,987,1081,Yes,Yes,Yes,No,No,19,0,3
1918,16,1.9,No,10,5,1717,0.6,110,7,1,1170,1543,Yes,Yes,No,Yes,No,10,2,2
1552,12,1.2,No,53,8,2606,0.3,180,13,6,430,658,No,Yes,Yes,No,No,18,10,2
1712,19,1.4,No,63,7,3652,0.5,137,16,1,747,1126,No,Yes,No,No,No,12,1,3
1143,16,1.2,Yes,22,3,1214,1,125,12,5,1116,1724,Yes,Yes,Yes,No,No,6,1,1
1225,6,0.7,Yes,60,2,2423,0.1,107,17,11,10,1567,No,Yes,No,No,No,15,6,2
1576,16,2,No,20,3,1379,0.6,148,17,1,410,1551,No,Yes,Yes,Yes,Yes,0,0,1
510,2,2,Yes,45,6,3919,0.9,168,19,4,483,754,Yes,Yes,Yes,Yes,Yes,16,5,3
721,4,1.3,Yes,16,1,1713,0.9,125,10,3,408,1862,Yes,No,No,Yes,Yes,18,10,1
1564,7,2.3,No,25,6,1496,0.5,189,6,4,1259,1965,Yes,Yes,Yes,Yes,No,17,4,1
1234,6,1.6,Yes,33,1,1449,0.6,172,11,7,166,778,No,No,No,Yes,Yes,3,1,0
581,9,2.2,No,59,5,2819,0.7,185,19,17,803,1613,No,No,No,Yes,No,6,0,2
1993,9,0.5,No,27,8,2437,0.3,147,14,0,150,510,No,Yes,Yes,No,Yes,11,10,2
1417,6,2.7,No,56,6,590,0.9,114,11,3,494,1649,No,Yes,Yes,Yes,Yes,4,2,0
1578,16,2.9,No,3,1,3483,0.9,200,17,4,342,670,No,Yes,No,No,No,20,8,3
1202,3,2.4,Yes,19,2,595,0.1,122,19,0,404,1742,No,No,No,No,Yes,1,0,0
635,18,0.5,Yes,42,3,2973,0.4,149,12,5,300,1059,No,No,No,Yes,Yes,4,2,2
973,16,0.5,Yes,53,5,1861,0.5,196,13,10,105,588,Yes,No,No,No,No,7,5,1
1963,2,1,No,34,2,714,0.1,157,18,2,1136,1813,No,Yes,Yes,Yes,Yes,17,16,1
504,8,0.5,Yes,46,5,2085,0.9,172,13,5,280,1795,No,Yes,Yes,No,Yes,14,2,1
1849,19,2.3,No,15,5,3447,0.4,144,14,11,606,1123,No,Yes,Yes,Yes,Yes,19,7,3
1375,10,1.1,No,9,7,3869,0.9,145,19,18,475,726,Yes,Yes,Yes,Yes,Yes,19,3,3
518,7,2.4,No,62,6,2514,0.6,128,16,12,489,710,Yes,Yes,Yes,Yes,Yes,0,0,1
729,17,2,No,14,6,3397,0.6,135,19,15,563,1055,No,Yes,No,Yes,Yes,2,0,2
1457,12,1.9,Yes,16,3,1440,0.3,102,17,8,1013,1287,No,Yes,Yes,Yes,No,10,1,1
904,16,2.7,Yes,19,6,545,0.6,147,19,18,1094,1496,No,No,No,No,No,7,4,0
1320,9,0.5,Yes,48,5,2893,0.2,168,8,5,103,1583,No,No,No,Yes,No,16,7,2
511,7,0.7,Yes,52,2,3865,0.7,180,8,3,24,759,No,Yes,Yes,Yes,No,10,1,2
1590,4,1.5,Yes,14,4,2836,0.5,187,6,5,1058,1109,No,Yes,Yes,No,No,15,12,3
1935,6,0.5,No,29,5,455,0.6,124,9,2,806,860,No,Yes,Yes,Yes,No,9,0,0
1656,14,1,No,34,3,1629,0.1,166,15,12,880,1456,Yes,Yes,Yes,No,No,7,5,1
1742,10,2.3,Yes,43,7,2610,0.4,170,12,3,453,681,No,Yes,Yes,Yes,No,12,9,2
1987,6,1.9,No,50,8,857,0.7,119,12,4,960,1925,Yes,Yes,No,No,Yes,18,0,1
867,3,1.4,Yes,4,6,790,0.7,135,13,6,70,1974,Yes,Yes,Yes,No,No,1,0,0
862,9,2.3,No,6,8,3458,0.1,107,9,4,829,1977,Yes,Yes,Yes,Yes,No,14,9,3
1874,2,2.7,Yes,8,7,1246,0.9,166,8,1,964,1233,No,No,No,Yes,Yes,13,10,1
799,6,2.3,No,63,8,431,0.8,144,15,6,361,975,Yes,Yes,Yes,Yes,Yes,6,1,0
1813,14,0.6,Yes,5,3,759,0.2,198,9,3,338,1306,Yes,Yes,Yes,No,Yes,8,0,0
1968,7,0.9,No,22,3,2323,0.8,115,9,8,861,1259,No,No,No,Yes,No,7,0,2
925,5,2.1,No,56,1,2466,0.2,196,8,0,1262,1520,No,Yes,No,No,Yes,14,9,2
1600,18,2.5,Yes,19,6,1179,0.6,88,10,3,831,1713,No,No,No,Yes,No,9,1,1
1285,10,2.4,No,51,7,2094,1,140,8,0,475,500,No,Yes,Yes,No,No,2,1,1
1212,4,2.6,No,46,4,2249,0.3,102,14,3,611,1715,Yes,Yes,Yes,Yes,No,8,1,2
1303,15,2.1,No,10,8,2219,0.4,109,9,3,1335,1873,Yes,Yes,Yes,Yes,Yes,15,6,2
1949,9,1.8,No,20,5,1125,0.8,186,17,10,518,592,No,No,No,No,No,4,0,1
1745,5,1.5,Yes,57,3,2885,0.1,159,13,11,1164,1908,Yes,Yes,Yes,Yes,No,16,4,3
595,2,2.6,No,20,2,1593,0.4,122,19,11,623,816,No,Yes,Yes,Yes,No,18,0,0
1412,4,2.4,No,25,8,837,0.8,96,15,9,516,1894,No,No,No,Yes,Yes,17,5,1
1992,4,1.6,No,57,2,606,1,100,9,3,1552,1596,Yes,Yes,Yes,Yes,Yes,15,5,1
1550,14,2.7,No,32,7,1571,0.1,126,12,3,1541,1619,No,No,No,No,Yes,5,2,2
897,5,1.4,Yes,17,1,2948,0.4,171,12,3,547,1852,No,No,No,Yes,No,2,1,2
1715,3,0.5,Yes,18,6,2598,0.1,96,17,2,674,1375,No,Yes,Yes,No,Yes,3,1,3
1695,14,2.3,Yes,34,5,3296,0.4,84,17,6,713,1742,No,No,No,No,No,10,1,3
1872,9,0.5,Yes,17,6,724,0.7,89,17,3,1749,1767,No,Yes,No,Yes,No,6,3,1
838,19,0.5,No,13,8,3554,0.1,196,10,9,984,1850,No,Yes,Yes,Yes,No,4,1,3
1755,7,1.3,No,24,7,3937,0.1,134,8,1,286,1075,No,Yes,Yes,Yes,Yes,2,0,3
827,15,0.6,Yes,35,6,2367,0.2,87,5,3,23,826,No,Yes,Yes,Yes,Yes,17,9,1
1210,7,0.5,No,63,5,2394,0.1,93,17,9,1177,1462,No,No,No,No,No,0,0,2
514,16,2.9,Yes,18,2,980,0.7,141,13,7,1083,1492,No,No,No,Yes,Yes,8,5,0
1175,5,1.7,Yes,45,2,2240,0.6,167,10,6,90,557,Yes,Yes,Yes,No,Yes,7,1,1
1162,15,1,No,50,4,1404,0.5,104,10,3,332,866,Yes,Yes,No,Yes,No,10,0,1
1146,11,3,No,57,5,291,0.4,111,19,9,73,583,Yes,Yes,Yes,Yes,No,10,5,0
1092,11,0.5,Yes,11,3,737,0.5,167,14,4,468,571,Yes,No,No,No,Yes,14,10,0
1416,7,1.8,Yes,20,4,3872,0.1,93,10,2,1175,1578,No,No,No,Yes,Yes,0,0,3
948,19,2.3,No,22,5,3499,0.1,173,11,7,257,1654,Yes,Yes,No,Yes,No,20,14,3
1579,12,0.5,Yes,5,7,3532,0.2,88,17,11,1358,1739,No,No,No,Yes,Yes,9,0,3
1048,2,1.5,No,29,1,2146,1,182,11,10,29,1670,No,Yes,Yes,No,Yes,4,2,1
688,8,1.5,No,2,3,391,1,89,5,2,271,869,Yes,Yes,No,Yes,Yes,2,0,0
770,4,1.5,Yes,61,4,3473,0.2,196,7,3,603,1483,No,No,No,Yes,Yes,9,6,3
1853,17,1,No,23,1,2775,0.4,92,14,4,202,1951,No,Yes,No,No,Yes,15,2,3
1279,7,2.5,No,7,6,1150,0.5,105,7,2,560,1633,No,Yes,Yes,No,Yes,6,5,1
671,2,2.9,No,2,6,2278,0.1,95,13,4,614,1617,No,Yes,Yes,No,No,19,7,2
1821,18,1.7,No,10,8,3220,0.8,139,13,8,381,1018,No,Yes,Yes,Yes,No,10,4,3
1923,15,1.3,No,24,4,2479,1,86,9,2,874,1264,Yes,Yes,No,No,No,4,3,2
1698,14,2.1,No,18,6,796,0.9,160,13,3,363,994,No,Yes,Yes,Yes,No,20,5,0
1361,16,1.4,No,47,5,2495,1,169,8,7,881,1382,No,No,No,Yes,Yes,2,1,2
1034,12,2.7,Yes,37,7,3625,0.7,120,17,1,707,1199,Yes,No,No,Yes,Yes,20,6,3
881,6,1,No,64,3,2110,0.5,160,18,9,115,636,Yes,Yes,No,Yes,No,6,1,1
1454,19,1.4,Yes,37,8,1713,0.8,80,16,0,903,910,No,No,No,No,No,20,8,1
1478,6,0.8,Yes,48,5,1141,0.7,99,5,2,694,882,No,No,No,Yes,Yes,17,12,1
1976,3,2.6,Yes,45,4,2470,1,136,11,1,652,1933,No,No,No,No,Yes,19,6,3
880,3,1.7,No,6,4,3006,0.6,198,6,4,632,660,No,Yes,No,No,No,19,2,2
1067,16,1.7,Yes,58,7,706,0.5,135,12,9,79,681,Yes,No,No,No,Yes,0,0,0
1640,10,0.5,Yes,36,8,3235,0.9,87,6,1,664,1806,No,Yes,Yes,Yes,No,11,1,3
1165,15,2.4,No,41,6,764,0.2,178,19,12,564,831,No,Yes,No,No,Yes,12,11,0
733,19,0.8,No,16,4,2648,0.4,138,12,0,202,1787,Yes,Yes,No,No,No,12,7,2
1387,11,0.5,No,61,3,629,0.5,98,5,3,785,1151,Yes,Yes,Yes,No,No,0,0,0
1175,12,0.6,No,25,2,3153,0.1,145,9,4,137,1501,No,Yes,No,No,No,12,10,2
1720,5,2,No,55,2,2148,0.5,168,14,2,753,1353,Yes,Yes,Yes,Yes,No,18,15,2
715,10,2.3,Yes,48,4,3709,0.1,160,14,2,21,562,No,No,No,No,No,6,4,2
1186,7,0.5,Yes,21,8,2361,0.4,160,17,8,68,584,No,Yes,No,No,Yes,4,2,1
891,10,0.5,Yes,25,2,2073,0.3,196,7,1,375,1724,No,Yes,Yes,Yes,No,19,9,1
